Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Week,Day,Quarter,Net_Price,Discount_Flag,Stock_Gap,Stockout_Risk,Demand_to_Inventory_Ratio
2023-11-19,S005,P0001,Groceries,North,10.0,10.0,0,13.98,0,Sunny,0,13.29,Autumn,0,130.0,2023,11,46,19,4,13.98,0,0.0,0,11.818181818181818
2023-11-19,S005,P0002,Electronics,North,464.0,154.0,356,48.75,0,Sunny,0,54.55,Autumn,0,147.0,2023,11,46,19,4,48.75,0,310.0,0,0.3161290322580645
2023-11-19,S005,P0003,Toys,North,126.0,54.0,75,25.73,10,Sunny,1,22.83,Autumn,0,64.0,2023,11,46,19,4,23.157,1,72.0,0,0.5039370078740157
2023-11-19,S005,P0004,Groceries,North,184.0,184.0,230,8.9,20,Sunny,1,9.66,Autumn,0,226.0,2023,11,46,19,4,7.120000000000001,1,0.0,0,1.2216216216216216
2023-11-19,S005,P0005,Groceries,North,244.0,146.0,354,16.33,20,Sunny,1,14.57,Autumn,0,155.0,2023,11,46,19,4,13.064,1,98.0,0,0.6326530612244898
2023-11-19,S005,P0006,Groceries,North,226.0,83.0,0,63.04,0,Sunny,0,54.85,Autumn,0,100.0,2023,11,46,19,4,63.04,0,143.0,0,0.44052863436123346
2023-11-19,S005,P0007,Groceries,North,382.0,152.0,323,87.71,10,Sunny,0,97.83,Autumn,0,154.0,2023,11,46,19,4,78.939,1,230.0,0,0.402088772845953
2023-11-19,S005,P0008,Groceries,North,136.0,65.0,111,61.18,10,Sunny,0,60.1,Autumn,0,107.0,2023,11,46,19,4,55.062,1,71.0,0,0.781021897810219
2023-11-19,S005,P0009,Groceries,North,250.0,89.0,0,86.63,10,Sunny,0,103.94,Autumn,0,99.0,2023,11,46,19,4,77.967,1,161.0,0,0.3944223107569721
2023-11-19,S005,P0010,Groceries,North,320.0,198.0,922,84.23,15,Sunny,1,98.43,Autumn,0,226.0,2023,11,46,19,4,71.5955,1,122.0,0,0.7040498442367601
2023-11-19,S005,P0011,Electronics,North,226.0,97.0,0,77.55,10,Sunny,0,72.53,Autumn,0,100.0,2023,11,46,19,4,69.795,1,129.0,0,0.44052863436123346
2023-11-19,S005,P0012,Furniture,North,360.0,80.0,0,131.72,15,Sunny,1,146.5,Autumn,0,130.0,2023,11,46,19,4,111.96199999999999,1,280.0,0,0.3601108033240997
2023-11-19,S005,P0013,Groceries,North,437.0,40.0,0,59.98,0,Sunny,0,68.85,Autumn,0,39.0,2023,11,46,19,4,59.98,0,397.0,0,0.08904109589041095
2023-11-19,S005,P0014,Furniture,North,168.0,84.0,0,169.8,5,Sunny,0,151.33,Autumn,0,82.0,2023,11,46,19,4,161.31,1,84.0,0,0.48520710059171596
2023-11-19,S005,P0015,Groceries,North,455.0,95.0,0,49.35,0,Sunny,0,53.27,Autumn,0,93.0,2023,11,46,19,4,49.35,0,360.0,0,0.20394736842105263
2023-11-19,S005,P0016,Toys,North,310.0,114.0,0,28.84,25,Sunny,1,25.24,Autumn,0,108.0,2023,11,46,19,4,21.63,1,196.0,0,0.34726688102893893
2023-11-19,S005,P0017,Toys,North,156.0,59.0,73,36.21,0,Sunny,0,39.92,Autumn,0,84.0,2023,11,46,19,4,36.21,0,97.0,0,0.535031847133758
2023-11-19,S005,P0018,Clothing,North,71.0,71.0,177,23.34,10,Sunny,1,25.45,Autumn,0,152.0,2023,11,46,19,4,21.006,1,0.0,0,2.111111111111111
2023-11-19,S005,P0019,Furniture,North,205.0,65.0,183,158.09,0,Sunny,0,144.44,Autumn,0,96.0,2023,11,46,19,4,158.09,0,140.0,0,0.46601941747572817
2023-11-19,S005,P0020,Toys,North,123.0,43.0,0,23.85,10,Sunny,0,21.36,Autumn,0,39.0,2023,11,46,19,4,21.465000000000003,1,80.0,0,0.31451612903225806
2023-11-20,S001,P0001,Electronics,North,314.0,122.0,303,72.66,10,Rainy,1,85.62,Autumn,0,132.0,2023,11,47,20,4,65.394,1,192.0,0,0.41904761904761906
2023-11-20,S001,P0002,Clothing,North,166.0,17.0,0,38.87,25,Rainy,1,36.69,Autumn,0,21.0,2023,11,47,20,4,29.152499999999996,1,149.0,0,0.12574850299401197
2023-11-20,S001,P0003,Clothing,North,221.0,139.0,0,60.56,0,Rainy,0,65.97,Autumn,0,125.0,2023,11,47,20,4,60.56,0,82.0,0,0.5630630630630631
2023-11-20,S001,P0004,Electronics,North,59.0,59.0,0,91.63,5,Rainy,0,101.68,Autumn,0,63.0,2023,11,47,20,4,87.04849999999999,1,0.0,0,1.05
2023-11-20,S001,P0005,Groceries,North,816.0,165.0,0,71.44,10,Rainy,1,61.1,Autumn,0,180.0,2023,11,47,20,4,64.296,1,651.0,0,0.22031823745410037
2023-11-20,S001,P0006,Toys,North,420.0,97.0,0,38.97,5,Rainy,0,41.61,Autumn,0,94.0,2023,11,47,20,4,37.021499999999996,1,323.0,0,0.22327790973871733
2023-11-20,S001,P0007,Groceries,North,816.0,80.0,0,22.97,5,Rainy,0,27.66,Autumn,0,90.0,2023,11,47,20,4,21.821499999999997,1,736.0,0,0.11015911872705018
2023-11-20,S001,P0008,Electronics,North,80.0,63.0,72,34.32,15,Rainy,1,39.61,Autumn,0,65.0,2023,11,47,20,4,29.172,1,17.0,0,0.8024691358024691
2023-11-20,S001,P0009,Clothing,North,109.0,109.0,129,93.65,5,Rainy,0,81.3,Autumn,0,110.0,2023,11,47,20,4,88.9675,1,0.0,0,1.0
2023-11-20,S001,P0010,Furniture,North,236.0,76.0,0,137.38,0,Rainy,0,126.96,Autumn,0,79.0,2023,11,47,20,4,137.38,0,160.0,0,0.3333333333333333
2023-11-20,S001,P0011,Furniture,North,246.0,37.0,0,137.92,10,Rainy,0,123.74,Autumn,0,46.0,2023,11,47,20,4,124.12799999999999,1,209.0,0,0.1862348178137652
2023-11-20,S001,P0012,Groceries,North,125.0,125.0,0,95.37,0,Rainy,0,93.62,Autumn,0,127.0,2023,11,47,20,4,95.37,0,0.0,0,1.007936507936508
2023-11-20,S001,P0013,Toys,North,76.0,74.0,97,29.52,10,Rainy,1,34.89,Autumn,0,91.0,2023,11,47,20,4,26.568,1,2.0,0,1.1818181818181819
2023-11-20,S001,P0014,Groceries,North,155.0,129.0,0,75.93,5,Rainy,0,72.58,Autumn,0,111.0,2023,11,47,20,4,72.1335,1,26.0,0,0.7115384615384616
2023-11-20,S001,P0015,Toys,North,187.0,44.0,0,13.24,15,Rainy,1,11.87,Autumn,0,71.0,2023,11,47,20,4,11.254,1,143.0,0,0.3776595744680851
2023-11-20,S001,P0016,Groceries,North,620.0,62.0,0,35.5,10,Rainy,0,33.52,Autumn,0,88.0,2023,11,47,20,4,31.95,1,558.0,0,0.14170692431561996
2023-11-20,S001,P0017,Toys,North,85.0,52.0,61,19.07,5,Rainy,0,20.19,Autumn,0,60.0,2023,11,47,20,4,18.1165,1,33.0,0,0.6976744186046512
2023-11-20,S001,P0018,Groceries,North,114.0,79.0,121,67.93,0,Rainy,0,65.64,Autumn,0,117.0,2023,11,47,20,4,67.93,0,35.0,0,1.017391304347826
2023-11-20,S001,P0019,Furniture,North,122.0,57.0,92,111.99,10,Rainy,0,96.48,Autumn,0,88.0,2023,11,47,20,4,100.791,1,65.0,0,0.7154471544715447
2023-11-20,S001,P0020,Furniture,North,542.0,36.0,0,102.3,5,Rainy,0,88.66,Autumn,0,35.0,2023,11,47,20,4,97.18499999999999,1,506.0,0,0.06445672191528545
2023-11-20,S002,P0001,Groceries,South,239.0,185.0,430,91.75,15,Cloudy,1,87.37,Autumn,0,178.0,2023,11,47,20,4,77.9875,1,54.0,0,0.7416666666666667
2023-11-20,S002,P0002,Toys,South,219.0,85.0,162,30.42,10,Cloudy,1,29.15,Autumn,0,86.0,2023,11,47,20,4,27.378000000000004,1,134.0,0,0.39090909090909093
2023-11-20,S002,P0003,Groceries,South,468.0,98.0,0,77.29,5,Cloudy,0,66.15,Autumn,0,84.0,2023,11,47,20,4,73.4255,1,370.0,0,0.1791044776119403
2023-11-20,S002,P0004,Groceries,South,314.0,109.0,233,44.2,0,Cloudy,0,43.62,Autumn,0,97.0,2023,11,47,20,4,44.2,0,205.0,0,0.30793650793650795
2023-11-20,S002,P0005,Electronics,South,457.0,89.0,0,81.17,20,Cloudy,1,89.9,Autumn,0,124.0,2023,11,47,20,4,64.936,1,368.0,0,0.27074235807860264
2023-11-20,S002,P0006,Clothing,South,120.0,104.0,155,72.55,10,Cloudy,0,78.57,Autumn,0,164.0,2023,11,47,20,4,65.295,1,16.0,0,1.3553719008264462
2023-11-20,S002,P0007,Toys,South,158.0,75.0,0,32.27,0,Cloudy,0,30.1,Autumn,0,118.0,2023,11,47,20,4,32.27,0,83.0,0,0.7421383647798742
2023-11-20,S002,P0008,Groceries,South,77.0,18.0,0,14.74,25,Cloudy,1,17.35,Autumn,0,26.0,2023,11,47,20,4,11.055,1,59.0,0,0.3333333333333333
2023-11-20,S002,P0009,Groceries,South,518.0,100.0,0,70.78,0,Cloudy,0,77.53,Autumn,0,139.0,2023,11,47,20,4,70.78,0,418.0,0,0.2678227360308285
2023-11-20,S002,P0010,Groceries,South,94.0,94.0,172,116.93,5,Cloudy,0,106.8,Autumn,0,194.0,2023,11,47,20,4,111.0835,1,0.0,0,2.042105263157895
2023-11-20,S002,P0011,Groceries,South,381.0,58.0,0,83.1,10,Cloudy,0,73.05,Autumn,0,74.0,2023,11,47,20,4,74.78999999999999,1,323.0,0,0.193717277486911
2023-11-20,S002,P0012,Electronics,South,540.0,36.0,0,51.28,10,Cloudy,0,61.28,Autumn,0,43.0,2023,11,47,20,4,46.152,1,504.0,0,0.07948243992606285
2023-11-20,S002,P0013,Groceries,South,624.0,77.0,0,19.01,20,Cloudy,1,16.31,Autumn,0,103.0,2023,11,47,20,4,15.208000000000002,1,547.0,0,0.1648
2023-11-20,S002,P0014,Electronics,South,231.0,57.0,0,103.03,10,Cloudy,0,92.95,Autumn,0,57.0,2023,11,47,20,4,92.727,1,174.0,0,0.24568965517241378
2023-11-20,S002,P0015,Clothing,South,392.0,67.0,0,58.75,10,Cloudy,1,63.13,Autumn,0,81.0,2023,11,47,20,4,52.875,1,325.0,0,0.20610687022900764
2023-11-20,S002,P0016,Clothing,South,135.0,133.0,0,91.9,10,Cloudy,0,84.57,Autumn,0,124.0,2023,11,47,20,4,82.71000000000001,1,2.0,0,0.9117647058823529
2023-11-20,S002,P0017,Toys,South,275.0,67.0,308,21.5,0,Cloudy,0,20.09,Autumn,0,87.0,2023,11,47,20,4,21.5,0,208.0,0,0.31521739130434784
2023-11-20,S002,P0018,Clothing,South,194.0,65.0,0,24.46,5,Cloudy,0,22.98,Autumn,0,59.0,2023,11,47,20,4,23.237,1,129.0,0,0.30256410256410254
2023-11-20,S002,P0019,Clothing,South,477.0,107.0,0,78.59,10,Cloudy,0,88.48,Autumn,0,95.0,2023,11,47,20,4,70.73100000000001,1,370.0,0,0.19874476987447698
2023-11-20,S002,P0020,Furniture,South,144.0,79.0,0,125.85,0,Cloudy,0,139.37,Autumn,0,66.0,2023,11,47,20,4,125.85,0,65.0,0,0.45517241379310347
2023-11-20,S003,P0001,Toys,East,277.0,117.0,280,14.53,20,Rainy,1,17.45,Autumn,0,119.0,2023,11,47,20,4,11.624,1,160.0,0,0.42805755395683454
2023-11-20,S003,P0002,Groceries,East,816.0,159.0,0,60.35,10,Rainy,1,63.83,Autumn,0,156.0,2023,11,47,20,4,54.315000000000005,1,657.0,0,0.1909424724602203
2023-11-20,S003,P0003,Electronics,East,163.0,64.0,0,81.83,5,Rainy,0,87.83,Autumn,0,84.0,2023,11,47,20,4,77.73849999999999,1,99.0,0,0.5121951219512195
2023-11-20,S003,P0004,Groceries,East,462.0,94.0,0,22.59,5,Rainy,0,20.35,Autumn,0,91.0,2023,11,47,20,4,21.4605,1,368.0,0,0.19654427645788336
2023-11-20,S003,P0005,Toys,East,232.0,86.0,0,22.66,10,Rainy,1,20.75,Autumn,0,112.0,2023,11,47,20,4,20.394000000000002,1,146.0,0,0.48068669527896996
2023-11-20,S003,P0006,Toys,East,94.0,49.0,50,32.84,10,Rainy,0,30.38,Autumn,0,60.0,2023,11,47,20,4,29.556000000000004,1,45.0,0,0.631578947368421
2023-11-20,S003,P0007,Groceries,East,394.0,65.0,0,14.25,5,Rainy,0,15.46,Autumn,0,74.0,2023,11,47,20,4,13.5375,1,329.0,0,0.18734177215189873
2023-11-20,S003,P0008,Clothing,East,125.0,99.0,0,109.6,15,Rainy,1,95.35,Autumn,0,113.0,2023,11,47,20,4,93.16,1,26.0,0,0.8968253968253969
2023-11-20,S003,P0009,Groceries,East,195.0,132.0,0,60.57,0,Rainy,0,68.69,Autumn,0,133.0,2023,11,47,20,4,60.57,0,63.0,0,0.6785714285714286
2023-11-20,S003,P0010,Groceries,East,186.0,65.0,0,38.19,0,Rainy,0,34.59,Autumn,0,76.0,2023,11,47,20,4,38.19,0,121.0,0,0.40641711229946526
2023-11-20,S003,P0011,Electronics,East,346.0,119.0,0,116.59,10,Rainy,0,133.04,Autumn,0,109.0,2023,11,47,20,4,104.93100000000001,1,227.0,0,0.31412103746397696
2023-11-20,S003,P0012,Furniture,East,335.0,81.0,0,113.55,5,Rainy,0,101.9,Autumn,0,116.0,2023,11,47,20,4,107.87249999999999,1,254.0,0,0.34523809523809523
2023-11-20,S003,P0013,Groceries,East,816.0,89.0,0,58.33,25,Rainy,1,65.32,Autumn,0,118.0,2023,11,47,20,4,43.7475,1,727.0,0,0.14443084455324356
2023-11-20,S003,P0014,Groceries,East,449.0,117.0,0,89.83,10,Rainy,0,99.91,Autumn,0,113.0,2023,11,47,20,4,80.847,1,332.0,0,0.2511111111111111
2023-11-20,S003,P0015,Groceries,East,352.0,198.0,0,110.28,20,Rainy,1,101.55,Autumn,0,200.0,2023,11,47,20,4,88.224,1,154.0,0,0.56657223796034
2023-11-20,S003,P0016,Electronics,East,227.0,175.0,0,124.56,0,Rainy,0,121.0,Autumn,0,149.0,2023,11,47,20,4,124.56,0,52.0,0,0.6535087719298246
2023-11-20,S003,P0017,Furniture,East,305.0,72.0,277,112.46,10,Rainy,0,122.77,Autumn,0,82.0,2023,11,47,20,4,101.214,1,233.0,0,0.2679738562091503
2023-11-20,S003,P0018,Furniture,East,433.0,62.0,385,151.34,0,Rainy,0,146.56,Autumn,0,93.0,2023,11,47,20,4,151.34,0,371.0,0,0.21428571428571427
2023-11-20,S003,P0019,Groceries,East,136.0,65.0,91,55.64,0,Rainy,0,50.76,Autumn,0,85.0,2023,11,47,20,4,55.64,0,71.0,0,0.6204379562043796
2023-11-20,S003,P0020,Clothing,East,643.0,75.0,0,66.06,5,Rainy,0,78.64,Autumn,0,76.0,2023,11,47,20,4,62.757,1,568.0,0,0.11801242236024845
2023-11-20,S004,P0001,Groceries,West,336.0,61.0,0,8.06,25,Rainy,1,9.12,Autumn,0,88.0,2023,11,47,20,4,6.045,1,275.0,0,0.26112759643916916
2023-11-20,S004,P0002,Groceries,West,300.0,111.0,0,18.41,15,Rainy,1,20.36,Autumn,0,118.0,2023,11,47,20,4,15.6485,1,189.0,0,0.3920265780730897
2023-11-20,S004,P0003,Furniture,West,209.0,53.0,0,121.92,10,Rainy,0,115.28,Autumn,0,52.0,2023,11,47,20,4,109.72800000000001,1,156.0,0,0.24761904761904763
2023-11-20,S004,P0004,Groceries,West,155.0,111.0,0,53.88,10,Rainy,0,51.85,Autumn,0,116.0,2023,11,47,20,4,48.492000000000004,1,44.0,0,0.7435897435897436
2023-11-20,S004,P0005,Clothing,West,158.0,158.0,203,92.02,10,Rainy,1,86.94,Autumn,0,195.0,2023,11,47,20,4,82.818,1,0.0,0,1.2264150943396226
2023-11-20,S004,P0006,Groceries,West,146.0,109.0,0,36.04,5,Rainy,0,42.9,Autumn,0,109.0,2023,11,47,20,4,34.238,1,37.0,0,0.7414965986394558
2023-11-20,S004,P0007,Groceries,West,645.0,71.0,0,23.6,10,Rainy,0,27.64,Autumn,0,71.0,2023,11,47,20,4,21.240000000000002,1,574.0,0,0.10990712074303406
2023-11-20,S004,P0008,Furniture,West,150.0,29.0,0,74.25,20,Rainy,1,69.1,Autumn,0,45.0,2023,11,47,20,4,59.400000000000006,1,121.0,0,0.2980132450331126
2023-11-20,S004,P0009,Clothing,West,345.0,39.0,0,93.5,5,Rainy,0,82.36,Autumn,0,38.0,2023,11,47,20,4,88.825,1,306.0,0,0.10982658959537572
2023-11-20,S004,P0010,Groceries,West,437.0,152.0,0,27.34,10,Rainy,0,32.46,Autumn,0,150.0,2023,11,47,20,4,24.606,1,285.0,0,0.3424657534246575
2023-11-20,S004,P0011,Clothing,West,627.0,88.0,0,64.79,0,Rainy,0,69.59,Autumn,0,121.0,2023,11,47,20,4,64.79,0,539.0,0,0.1926751592356688
2023-11-20,S004,P0012,Electronics,West,174.0,67.0,0,101.29,10,Rainy,0,93.55,Autumn,0,74.0,2023,11,47,20,4,91.161,1,107.0,0,0.4228571428571429
2023-11-20,S004,P0013,Groceries,West,246.0,25.0,0,14.46,15,Rainy,1,12.89,Autumn,0,33.0,2023,11,47,20,4,12.291,1,221.0,0,0.13360323886639677
2023-11-20,S004,P0014,Furniture,West,173.0,48.0,0,145.45,10,Rainy,0,126.61,Autumn,0,51.0,2023,11,47,20,4,130.905,1,125.0,0,0.29310344827586204
2023-11-20,S004,P0015,Furniture,West,108.0,108.0,0,87.74,20,Rainy,1,81.16,Autumn,0,95.0,2023,11,47,20,4,70.192,1,0.0,0,0.8715596330275229
2023-11-20,S004,P0016,Furniture,West,277.0,88.0,233,123.56,5,Rainy,0,114.17,Autumn,0,88.0,2023,11,47,20,4,117.38199999999999,1,189.0,0,0.31654676258992803
2023-11-20,S004,P0017,Clothing,West,173.0,134.0,107,108.86,0,Rainy,0,100.03,Autumn,0,114.0,2023,11,47,20,4,108.86,0,39.0,0,0.6551724137931034
2023-11-20,S004,P0018,Furniture,West,84.0,84.0,121,183.14,5,Rainy,0,158.66,Autumn,0,112.0,2023,11,47,20,4,173.98299999999998,1,0.0,0,1.3176470588235294
2023-11-20,S004,P0019,Clothing,West,157.0,57.0,85,55.38,10,Rainy,0,48.41,Autumn,0,88.0,2023,11,47,20,4,49.842000000000006,1,100.0,0,0.5569620253164557
2023-11-20,S004,P0020,Furniture,West,98.0,29.0,0,118.32,0,Rainy,0,129.95,Autumn,0,47.0,2023,11,47,20,4,118.32,0,69.0,0,0.47474747474747475
2023-11-20,S005,P0001,Groceries,North,322.0,95.0,266,11.1,20,Rainy,1,12.47,Autumn,0,145.0,2023,11,47,20,4,8.88,1,227.0,0,0.44891640866873067
2023-11-20,S005,P0002,Electronics,North,310.0,68.0,0,31.92,20,Rainy,1,33.66,Autumn,0,83.0,2023,11,47,20,4,25.536,1,242.0,0,0.26688102893890675
2023-11-20,S005,P0003,Toys,North,147.0,84.0,102,32.73,5,Rainy,0,30.55,Autumn,0,120.0,2023,11,47,20,4,31.093499999999995,1,63.0,0,0.8108108108108109
2023-11-20,S005,P0004,Groceries,North,230.0,44.0,0,6.7,5,Rainy,0,7.7,Autumn,0,72.0,2023,11,47,20,4,6.365,1,186.0,0,0.3116883116883117
2023-11-20,S005,P0005,Groceries,North,98.0,98.0,0,13.79,25,Rainy,1,16.27,Autumn,0,136.0,2023,11,47,20,4,10.3425,1,0.0,0,1.3737373737373737
2023-11-20,S005,P0006,Groceries,North,731.0,176.0,542,68.51,5,Rainy,0,76.42,Autumn,0,162.0,2023,11,47,20,4,65.0845,1,555.0,0,0.22131147540983606
2023-11-20,S005,P0007,Groceries,North,230.0,127.0,0,88.86,10,Rainy,0,78.63,Autumn,0,141.0,2023,11,47,20,4,79.974,1,103.0,0,0.6103896103896104
2023-11-20,S005,P0008,Groceries,North,182.0,54.0,0,47.98,25,Rainy,1,44.75,Autumn,0,88.0,2023,11,47,20,4,35.985,1,128.0,0,0.4808743169398907
2023-11-20,S005,P0009,Groceries,North,161.0,110.0,0,97.52,5,Rainy,0,95.13,Autumn,0,103.0,2023,11,47,20,4,92.64399999999999,1,51.0,0,0.6358024691358025
2023-11-20,S005,P0010,Groceries,North,109.0,62.0,0,59.17,5,Rainy,0,56.65,Autumn,0,95.0,2023,11,47,20,4,56.2115,1,47.0,0,0.8636363636363636
2023-11-20,S005,P0011,Electronics,North,129.0,78.0,0,68.09,10,Rainy,0,80.6,Autumn,0,77.0,2023,11,47,20,4,61.281000000000006,1,51.0,0,0.5923076923076923
2023-11-20,S005,P0012,Furniture,North,280.0,82.0,0,141.96,0,Rainy,0,134.14,Autumn,0,86.0,2023,11,47,20,4,141.96,0,198.0,0,0.30604982206405695
2023-11-20,S005,P0013,Groceries,North,397.0,60.0,0,54.06,25,Rainy,1,48.19,Autumn,0,74.0,2023,11,47,20,4,40.545,1,337.0,0,0.18592964824120603
2023-11-20,S005,P0014,Furniture,North,355.0,48.0,0,158.23,10,Rainy,0,150.53,Autumn,0,77.0,2023,11,47,20,4,142.40699999999998,1,307.0,0,0.21629213483146068
2023-11-20,S005,P0015,Groceries,North,360.0,146.0,0,41.39,25,Rainy,1,46.0,Autumn,0,129.0,2023,11,47,20,4,31.0425,1,214.0,0,0.3573407202216066
2023-11-20,S005,P0016,Toys,North,196.0,60.0,0,31.04,5,Rainy,0,36.11,Autumn,0,75.0,2023,11,47,20,4,29.488,1,136.0,0,0.38071065989847713
2023-11-20,S005,P0017,Toys,North,170.0,76.0,106,36.35,10,Rainy,0,35.3,Autumn,0,101.0,2023,11,47,20,4,32.715,1,94.0,0,0.5906432748538012
2023-11-20,S005,P0018,Clothing,North,177.0,120.0,129,25.36,5,Rainy,0,24.04,Autumn,0,144.0,2023,11,47,20,4,24.092,1,57.0,0,0.8089887640449438
2023-11-20,S005,P0019,Furniture,North,140.0,87.0,0,152.1,0,Rainy,0,143.09,Autumn,0,85.0,2023,11,47,20,4,152.1,0,53.0,0,0.6028368794326241
2023-11-20,S005,P0020,Toys,North,80.0,72.0,69,28.09,5,Rainy,0,25.82,Autumn,0,68.0,2023,11,47,20,4,26.685499999999998,1,8.0,0,0.8395061728395061
2023-11-21,S001,P0001,Electronics,North,192.0,65.0,0,56.23,10,Sunny,0,63.35,Autumn,0,56.0,2023,11,47,21,4,50.607,1,127.0,0,0.29015544041450775
2023-11-21,S001,P0002,Clothing,North,149.0,132.0,187,79.31,10,Sunny,0,77.48,Autumn,0,180.0,2023,11,47,21,4,71.379,1,17.0,0,1.2
2023-11-21,S001,P0003,Clothing,North,82.0,82.0,0,54.17,10,Sunny,0,53.54,Autumn,0,107.0,2023,11,47,21,4,48.753,1,0.0,0,1.2891566265060241
2023-11-21,S001,P0004,Electronics,North,497.0,68.0,0,98.32,10,Sunny,0,106.32,Autumn,0,98.0,2023,11,47,21,4,88.488,1,429.0,0,0.19678714859437751
2023-11-21,S001,P0005,Groceries,North,797.0,120.0,0,63.29,0,Sunny,0,62.12,Autumn,0,102.0,2023,11,47,21,4,63.29,0,677.0,0,0.12781954887218044
2023-11-21,S001,P0006,Toys,North,323.0,86.0,401,42.94,10,Sunny,0,42.23,Autumn,0,126.0,2023,11,47,21,4,38.646,1,237.0,0,0.3888888888888889
2023-11-21,S001,P0007,Groceries,North,816.0,103.0,0,19.47,25,Sunny,1,17.57,Autumn,0,96.0,2023,11,47,21,4,14.6025,1,713.0,0,0.1175030599755202
2023-11-21,S001,P0008,Electronics,North,89.0,43.0,61,39.19,5,Sunny,0,33.97,Autumn,0,57.0,2023,11,47,21,4,37.2305,1,46.0,0,0.6333333333333333
2023-11-21,S001,P0009,Clothing,North,129.0,102.0,90,73.71,15,Sunny,1,83.34,Autumn,0,87.0,2023,11,47,21,4,62.653499999999994,1,27.0,0,0.6692307692307692
2023-11-21,S001,P0010,Furniture,North,160.0,56.0,0,138.79,0,Sunny,0,127.99,Autumn,0,82.0,2023,11,47,21,4,138.79,0,104.0,0,0.5093167701863354
2023-11-21,S001,P0011,Furniture,North,209.0,89.0,157,152.42,15,Sunny,1,148.63,Autumn,0,88.0,2023,11,47,21,4,129.557,1,120.0,0,0.41904761904761906
2023-11-21,S001,P0012,Groceries,North,450.0,78.0,0,78.3,5,Sunny,0,92.07,Autumn,0,97.0,2023,11,47,21,4,74.38499999999999,1,372.0,0,0.21507760532150777
2023-11-21,S001,P0013,Toys,North,99.0,45.0,58,25.06,15,Sunny,1,29.14,Autumn,0,61.0,2023,11,47,21,4,21.301,1,54.0,0,0.61
2023-11-21,S001,P0014,Groceries,North,390.0,80.0,0,64.73,10,Sunny,0,76.01,Autumn,0,94.0,2023,11,47,21,4,58.257000000000005,1,310.0,0,0.24040920716112532
2023-11-21,S001,P0015,Toys,North,143.0,143.0,149,15.67,20,Sunny,1,15.35,Autumn,0,142.0,2023,11,47,21,4,12.536000000000001,1,0.0,0,0.9861111111111112
2023-11-21,S001,P0016,Groceries,North,558.0,167.0,744,55.1,10,Sunny,1,52.01,Autumn,0,226.0,2023,11,47,21,4,49.59,1,391.0,0,0.40429338103756707
2023-11-21,S001,P0017,Toys,North,94.0,93.0,128,22.34,10,Sunny,0,25.28,Autumn,0,122.0,2023,11,47,21,4,20.106,1,1.0,0,1.2842105263157895
2023-11-21,S001,P0018,Groceries,North,156.0,102.0,112,65.79,5,Sunny,0,71.03,Autumn,0,140.0,2023,11,47,21,4,62.5005,1,54.0,0,0.89171974522293
2023-11-21,S001,P0019,Furniture,North,157.0,52.0,0,97.99,20,Sunny,1,90.06,Autumn,0,83.0,2023,11,47,21,4,78.392,1,105.0,0,0.5253164556962026
2023-11-21,S001,P0020,Furniture,North,506.0,44.0,0,90.99,25,Sunny,1,83.83,Autumn,0,65.0,2023,11,47,21,4,68.24249999999999,1,462.0,0,0.1282051282051282
2023-11-21,S002,P0001,Groceries,South,54.0,54.0,0,74.48,10,Snowy,0,89.36,Autumn,0,104.0,2023,11,47,21,4,67.03200000000001,1,0.0,0,1.8909090909090909
2023-11-21,S002,P0002,Toys,South,134.0,83.0,0,31.73,10,Snowy,0,28.35,Autumn,0,98.0,2023,11,47,21,4,28.557000000000002,1,51.0,0,0.725925925925926
2023-11-21,S002,P0003,Groceries,South,370.0,143.0,310,92.35,0,Snowy,0,79.09,Autumn,0,123.0,2023,11,47,21,4,92.35,0,227.0,0,0.33153638814016173
2023-11-21,S002,P0004,Groceries,South,205.0,100.0,352,41.53,10,Snowy,0,48.96,Autumn,0,126.0,2023,11,47,21,4,37.377,1,105.0,0,0.6116504854368932
2023-11-21,S002,P0005,Electronics,South,368.0,54.0,0,83.59,0,Snowy,0,92.13,Autumn,0,66.0,2023,11,47,21,4,83.59,0,314.0,0,0.17886178861788618
2023-11-21,S002,P0006,Clothing,South,171.0,95.0,0,63.21,0,Snowy,0,67.15,Autumn,0,84.0,2023,11,47,21,4,63.21,0,76.0,0,0.4883720930232558
2023-11-21,S002,P0007,Toys,South,496.0,71.0,0,23.39,25,Snowy,1,20.84,Autumn,0,107.0,2023,11,47,21,4,17.5425,1,425.0,0,0.2152917505030181
2023-11-21,S002,P0008,Groceries,South,59.0,44.0,50,21.68,5,Snowy,0,21.55,Autumn,0,50.0,2023,11,47,21,4,20.596,1,15.0,0,0.8333333333333334
2023-11-21,S002,P0009,Groceries,South,418.0,163.0,0,57.21,20,Snowy,1,62.36,Autumn,0,142.0,2023,11,47,21,4,45.768,1,255.0,0,0.33890214797136037
2023-11-21,S002,P0010,Groceries,South,172.0,118.0,0,95.87,0,Snowy,0,88.68,Autumn,0,106.0,2023,11,47,21,4,95.87,0,54.0,0,0.6127167630057804
